MDGM,Year,Ls,lon,lat,area
G15day10,30,358.2,-151.8,28.5,24200.0
G15day11,30,358.7,117.6,55.1,255000.0
G15day11,30,358.7,58.9,57.7,50800.0
G15day11,30,358.7,33.4,-66.1,764000.0
G15day11,30,358.7,-11.1,-56.6,599000.0
G15day11,30,358.7,-112.7,-75.2,387000.0
G15day11,30,358.7,-142.5,58.6,70900.0
G15day12,30,359.1,113.7,54.7,562000.0
G15day12,30,359.1,11.0,-71.7,2060000.0
G15day12,30,359.1,-86.8,-66.8,883000.0
G15day12,30,359.1,8.7,-57.5,385000.0
G15day12,30,359.1,-37.8,-45.2,560000.0
G15day13,30,359.6,-33.7,31.0,106000.0
G15day13,30,359.6,-21.2,58.6,1830000.0
G15day13,30,359.6,-49.4,-54.8,275000.0
G15day13,30,359.6,-45.1,-45.7,37000.0
G15day13,30,359.6,-4.0,-72.5,2750000.0
G15day13,30,359.6,44.6,-57.1,266000.0
G15day14,31,0.1,30.5,51.6,301000.0
G15day14,31,0.1,175.4,36.0,177000.0
G15day14,31,0.1,91.3,50.6,78800.0
G15day14,31,0.1,-94.7,-72.3,74000.0
G15day14,31,0.1,-18.9,-74.1,464000.0
G15day14,31,0.1,-136.4,50.3,95800.0
G15day14,31,0.1,-42.7,-47.4,173000.0
G15day14,31,0.1,62.3,-79.4,63800.0
G15day15,31,0.5,-162.5,38.5,158000.0
G15day15,31,0.5,4.4,-71.3,1500000.0
G15day15,31,0.5,-88.9,-70.0,130000.0
G15day15,31,0.5,48.7,-56.6,452000.0
G15day15,31,0.5,-43.7,-42.4,547000.0
G15day15,31,0.5,114.2,60.2,343000.0
G15day16,31,1.0,79.5,37.2,163000.0
G15day16,31,1.0,-95.5,-71.7,185000.0
G15day16,31,1.0,166.9,-72.5,18900.0
G15day16,31,1.0,-38.3,-49.3,883000.0
G15day16,31,1.0,-154.6,26.7,27600.0
G15day17,31,1.5,91.9,55.2,121000.0
G15day17,31,1.5,-142.7,60.4,107000.0
G15day17,31,1.5,-93.1,-71.5,256000.0
G15day17,31,1.5,-76.5,-59.2,156000.0
G15day17,31,1.5,-11.5,58.1,82400.0
G15day17,31,1.5,-43.6,-54.7,1080000.0
G15day17,31,1.5,-172.4,-70.1,141000.0
G15day18,31,1.9,29.2,56.3,142000.0
G15day18,31,1.9,-111.3,60.8,75100.0
G15day18,31,1.9,-66.6,-63.1,1050000.0
G15day18,31,1.9,51.1,-70.1,92700.0
G15day18,31,1.9,120.8,-70.9,406000.0
G15day19,31,2.4,-81.9,60.7,278000.0
G15day19,31,2.4,-60.1,-57.9,675000.0
G15day19,31,2.4,-76.6,-70.4,94600.0
G15day20,31,2.9,-51.3,51.5,360000.0
G15day20,31,2.9,171.3,34.4,12600.0
G15day20,31,2.9,0.5,62.0,185000.0
G15day20,31,2.9,-26.9,-52.7,2060000.0
G15day21,31,3.2,64.5,56.9,334000.0
G15day21,31,3.2,-44.6,-44.1,521000.0
G15day21,31,3.2,44.9,-54.7,460000.0
G15day21,31,3.2,-29.3,-54.7,466000.0
G15day21,31,3.2,49.1,-70.7,124000.0
G15day26,31,5.7,-54.1,-71.9,232000.0
G15day27,31,6.1,99.1,42.9,770000.0
G15day27,31,6.1,-39.2,-69.7,85500.0
G15day27,31,6.1,-50.6,48.5,24900.0
G15day28,31,6.5,125.4,40.9,277000.0
G15day28,31,6.5,36.6,59.7,313000.0
G15day28,31,6.5,-26.1,-65.3,124000.0
G15day28,31,6.5,164.9,-60.8,7080.0
G15day28,31,6.5,142.7,-58.3,63700.0
G15day28,31,6.5,117.9,-65.4,163000.0
G15day28,31,6.5,153.7,52.6,28500.0
G15day29,31,7.0,78.5,58.6,33000.0
G15day29,31,7.0,106.3,55.5,524000.0
G15day29,31,7.0,-20.2,38.8,98300.0
G15day29,31,7.0,175.8,-64.1,41100.0
G15day29,31,7.0,121.3,-67.6,123000.0
G15day29,31,7.0,149.0,-67.0,188000.0
G15day29,31,7.0,-160.0,-61.7,48000.0
G15day30,31,7.4,-63.8,61.6,94400.0
G15day30,31,7.4,-31.0,-70.4,52900.0
G15day30,31,7.4,109.9,-66.7,49800.0
G15day30,31,7.4,59.0,-66.1,30800.0
G15day30,31,7.4,63.6,-69.8,8010.0
G15day31,31,7.9,-56.2,54.1,1260000.0
G15day31,31,7.9,58.4,-66.6,20200.0
G15day31,31,7.9,134.6,-61.4,743000.0
G15day31,31,7.9,-34.7,-71.1,182000.0
G15day31,31,7.9,62.1,-69.3,3240.0
G15day32,31,8.4,-38.4,55.7,160000.0
G15day32,31,8.4,33.0,61.6,610000.0
G15day32,31,8.4,132.8,56.8,158000.0
G15day32,31,8.4,49.3,-64.3,388000.0
G15day32,31,8.4,123.2,-66.4,1710000.0
G15day32,31,8.4,-26.6,-71.7,184000.0
G15day32,31,8.4,-127.4,-68.0,71300.0
G15day32,31,8.4,15.1,-70.2,25000.0
G15day32,31,8.4,-19.6,25.6,29600.0
G16day01,31,8.8,53.6,-65.1,546000.0
G16day01,31,8.8,42.4,-50.7,606000.0
G16day01,31,8.8,110.0,-66.7,3980000.0
G16day01,31,8.8,-50.5,-70.5,601000.0
G16day01,31,8.8,0.1,53.8,1240000.0
G16day01,31,8.8,161.5,59.0,73100.0
G16day01,31,8.8,118.5,48.6,34700.0
G16day02,31,9.3,-37.1,55.5,145000.0
G16day02,31,9.3,35.6,-65.9,253000.0
G16day02,31,9.3,-36.6,-71.0,936000.0
G16day02,31,9.3,-109.6,-69.9,2720000.0
G16day02,31,9.3,-76.0,-58.8,145000.0
G16day02,31,9.3,59.1,-40.2,1550000.0
G16day02,31,9.3,59.1,-60.8,38600.0
G16day03,31,9.8,-14.9,44.0,411000.0
G16day03,31,9.8,-46.7,48.7,124000.0
G16day03,31,9.8,13.9,54.4,207000.0
G16day03,31,9.8,-13.5,-68.2,107000.0
G16day03,31,9.8,50.2,-63.0,719000.0
G16day03,31,9.8,99.6,-63.6,247000.0
G16day03,31,9.8,0.0,-73.1,390000.0
G16day03,31,9.8,-44.9,-66.8,65500.0
G16day03,31,9.8,-20.2,-63.4,27300.0
G16day04,31,10.2,-15.2,47.3,75600.0
G16day04,31,10.2,103.7,53.9,846000.0
G16day04,31,10.2,33.3,-68.2,89800.0
G16day04,31,10.2,49.1,-50.9,1930000.0
G16day04,31,10.2,119.5,-64.9,40000.0
G16day04,31,10.2,-88.5,-60.9,264000.0
G16day04,31,10.2,-41.2,-68.7,45600.0
G16day04,31,10.2,157.9,-63.2,229000.0
G16day04,31,10.2,-160.4,-65.2,66200.0
G16day04,31,10.2,7.9,-59.6,89300.0
G16day04,31,10.2,103.7,-58.1,19900.0
G16day04,31,10.2,142.4,-70.1,374000.0
G16day05,31,10.7,33.4,48.9,1160000.0
G16day05,31,10.7,117.8,55.1,935000.0
G16day05,31,10.7,56.2,-40.3,1410000.0
G16day05,31,10.7,-175.1,-60.4,98100.0
G16day05,31,10.7,-94.7,-70.2,260000.0
G16day05,31,10.7,-161.7,-63.6,101000.0
G16day05,31,10.7,100.1,-59.5,26500.0
G16day05,31,10.7,-42.8,-66.3,222000.0
G16day05,31,10.7,-68.8,-52.4,26900.0
G16day05,31,10.7,130.9,-53.8,77900.0
G16day05,31,10.7,41.5,-66.8,87800.0
G16day05,31,10.7,86.5,56.5,42900.0
G16day05,31,10.7,61.6,-61.1,14400.0
G16day06,31,11.1,63.9,53.5,1820000.0
G16day06,31,11.1,58.9,-38.7,1300000.0
G16day06,31,11.1,97.8,-71.3,41000.0
G16day06,31,11.1,-1.7,-61.1,270000.0
G16day06,31,11.1,-85.9,-62.7,117000.0
G16day06,31,11.1,-45.2,-61.1,688000.0
G16day06,31,11.1,156.8,-54.3,33700.0
G16day06,31,11.1,-116.7,-68.4,15100.0
G16day06,31,11.1,-88.6,-69.9,12800.0
G16day06,31,11.1,61.9,-60.8,11200.0
G16day07,31,11.6,109.9,53.6,2110000.0
G16day07,31,11.6,106.8,-68.7,66400.0
G16day07,31,11.6,42.2,-62.7,1550000.0
G16day07,31,11.6,-85.3,-62.2,124000.0
G16day07,31,11.6,113.6,-57.2,3180.0
G16day07,31,11.6,69.7,-42.0,2310000.0
G16day08,31,12.0,140.3,56.3,110000.0
G16day08,31,12.0,-13.6,44.1,124000.0
G16day08,31,12.0,-29.1,-67.7,252000.0
G16day08,31,12.0,-75.3,-57.8,127000.0
G16day08,31,12.0,-11.4,-66.9,47600.0
G16day08,31,12.0,4.3,-61.6,24200.0
G16day08,31,12.0,166.0,-61.7,5610.0
G16day08,31,12.0,110.9,-61.8,10800.0
G16day08,31,12.0,138.5,-58.7,15500.0
G16day08,31,12.0,3.1,-61.9,21800.0
G16day08,31,12.0,66.8,-39.2,1710000.0
G16day08,31,12.0,-41.0,-43.3,530000.0
G16day08,31,12.0,130.2,-70.2,699000.0
G16day09,31,12.5,-7.4,39.6,368000.0
G16day09,31,12.5,112.1,43.3,782000.0
G16day09,31,12.5,103.2,55.2,61300.0
G16day09,31,12.5,64.5,-39.3,1810000.0
G16day09,31,12.5,-64.3,-56.0,33400.0
G16day09,31,12.5,7.6,-60.6,159000.0
G16day09,31,12.5,39.4,-65.5,33000.0
G16day09,31,12.5,130.1,-71.1,982000.0
G16day09,31,12.5,142.8,-55.7,9790.0
G16day09,31,12.5,-177.4,-57.0,15200.0
G16day09,31,12.5,-38.3,-61.9,19200.0
G16day09,31,12.5,-9.8,-66.7,43200.0
G16day10,31,12.9,124.5,42.6,2050000.0
G16day10,31,12.9,77.8,59.3,62300.0
G16day10,31,12.9,29.2,50.7,43600.0
G16day10,31,12.9,-107.0,60.9,119000.0
G16day10,31,12.9,-169.9,-63.4,166000.0
G16day10,31,12.9,-75.6,-68.4,116000.0
G16day10,31,12.9,-101.0,-71.6,46600.0
G16day10,31,12.9,135.9,-56.5,4150.0
G16day10,31,12.9,121.0,-63.0,35400.0
G16day10,31,12.9,-89.7,-58.4,19800.0
G16day10,31,12.9,-52.8,-70.1,9720.0
G16day10,31,12.9,-26.8,-58.6,91800.0
G16day10,31,12.9,-15.0,37.9,244000.0
G16day10,31,12.9,95.1,64.7,272000.0
G16day10,31,12.9,17.7,-61.9,402000.0
G16day10,31,12.9,-45.3,-66.5,27600.0
G16day10,31,12.9,56.6,-35.3,632000.0
G16day11,31,13.4,-139.3,60.0,32400.0
G16day11,31,13.4,162.7,57.2,625000.0
G16day11,31,13.4,-67.5,52.7,285000.0
G16day11,31,13.4,-136.0,-61.2,343000.0
G16day11,31,13.4,-95.6,-71.3,35700.0
G16day11,31,13.4,111.9,-61.0,16600.0
G16day11,31,13.4,-43.6,-71.4,25600.0
G16day11,31,13.4,-28.5,-67.1,274000.0
G16day11,31,13.4,66.5,-61.0,11400.0
G16day11,31,13.4,113.8,56.1,137000.0
G16day11,31,13.4,150.1,-44.8,72300.0
G16day12,31,13.8,114.1,53.3,189000.0
G16day12,31,13.8,-101.6,-58.6,474000.0
G16day12,31,13.8,161.6,-65.9,182000.0
G16day12,31,13.8,-170.6,-65.8,55100.0
G16day12,31,13.8,-24.4,-68.2,133000.0
G16day12,31,13.8,-60.3,-64.4,155000.0
G16day12,31,13.8,-13.1,-60.1,31000.0
G16day12,31,13.8,-142.6,65.6,60200.0
G16day12,31,13.8,-124.1,-66.2,14300.0
G16day12,31,13.8,-114.3,-67.6,9470.0
G16day12,31,13.8,64.7,-61.1,28400.0
G16day13,31,14.3,110.9,60.9,776000.0
G16day13,31,14.3,-73.6,62.2,204000.0
G16day13,31,14.3,-71.5,-56.1,260000.0
G16day13,31,14.3,-159.2,-60.9,250000.0
G16day13,31,14.3,-137.9,-66.8,10800.0
G16day13,31,14.3,28.3,-60.3,124000.0
G16day13,31,14.3,-33.9,-65.5,20000.0
G16day13,31,14.3,-41.1,-44.9,632000.0
G16day14,31,14.7,106.2,57.3,796000.0
G16day14,31,14.7,-42.9,62.0,368000.0
G16day14,31,14.7,-17.1,41.7,57600.0
G16day14,31,14.7,100.7,-66.9,34800.0
G16day14,31,14.7,46.7,-54.4,251000.0
G16day14,31,14.7,-31.1,-68.5,85300.0
G16day14,31,14.7,-110.6,-61.5,337000.0
G16day15,31,15.1,111.2,50.5,2060000.0
G16day15,31,15.1,-28.5,56.6,529000.0
G16day15,31,15.1,-2.6,-51.0,32300.0
G16day15,31,15.1,-67.9,-54.4,944000.0
G16day15,31,15.1,-167.8,-66.2,91100.0
G16day15,31,15.1,-117.6,65.9,184000.0
G16day15,31,15.1,-81.5,62.6,64100.0
G16day15,31,15.1,-45.6,-66.9,20900.0
G16day16,31,15.6,114.5,48.2,1640000.0
G16day16,31,15.6,64.1,65.1,79600.0
G16day16,31,15.6,-41.8,57.9,212000.0
G16day16,31,15.6,-35.8,-62.9,162000.0
G16day16,31,15.6,-64.1,-66.9,130000.0
G16day16,31,15.6,-171.6,-62.6,220000.0
G16day16,31,15.6,-131.8,-67.4,87000.0
G16day16,31,15.6,38.9,-51.6,83400.0
G16day16,31,15.6,127.4,35.9,118000.0
G16day16,31,15.6,-172.0,63.0,4740.0
G16day17,31,16.1,123.5,47.7,5640000.0
G16day17,31,16.1,-1.8,55.1,336000.0
G16day17,31,16.1,-28.6,-58.8,919000.0
G16day17,31,16.1,23.6,-63.4,101000.0
G16day17,31,16.1,-96.7,-64.6,128000.0
G16day17,31,16.1,-129.8,-68.0,48200.0
G16day17,31,16.1,-152.1,-60.5,109000.0
G16day17,31,16.1,130.6,-63.7,340000.0
G16day18,31,16.5,43.0,57.5,114000.0
G16day18,31,16.5,100.6,57.0,200000.0
G16day18,31,16.5,162.0,61.1,316000.0
G16day18,31,16.5,-117.3,-60.6,274000.0
G16day18,31,16.5,-173.7,-62.0,161000.0
G16day19,31,16.9,158.1,62.8,463000.0
G16day19,31,16.9,-26.1,52.1,210000.0
G16day19,31,16.9,110.0,56.0,627000.0
G16day19,31,16.9,-72.6,-58.7,200000.0
G16day19,31,16.9,-55.2,-64.8,216000.0
G16day19,31,16.9,-162.5,-65.1,270000.0
G16day19,31,16.9,30.4,-53.5,27900.0
G16day19,31,16.9,154.3,-40.9,27800.0
G16day19,31,16.9,169.4,-47.8,19100.0
G16day19,31,16.9,129.3,-61.1,11000.0
G16day20,31,17.4,103.7,58.9,384000.0
G16day20,31,17.4,-53.4,-63.1,45300.0
G16day20,31,17.4,-119.4,-64.2,1220000.0
G16day20,31,17.4,-173.9,-67.8,20900.0
G16day20,31,17.4,177.6,-62.4,15100.0
G16day20,31,17.4,12.3,-63.1,68700.0
G16day20,31,17.4,-172.1,62.9,1520.0
G16day20,31,17.4,62.6,-61.1,5940.0
G16day21,31,17.8,85.6,62.8,178000.0
G16day21,31,17.8,-73.3,-60.5,1790000.0
G16day21,31,17.8,38.3,-53.6,89900.0
G16day21,31,17.8,-175.1,-56.4,25700.0
G16day22,31,18.3,148.8,56.7,725000.0
G16day22,31,18.3,65.9,60.8,191000.0
G16day22,31,18.3,117.8,-63.5,654000.0
G16day22,31,18.3,-48.1,-62.0,970000.0
G16day22,31,18.3,-56.7,-25.5,249000.0
G16day22,31,18.3,39.7,-53.5,111000.0
G16day23,31,18.7,88.4,47.7,122000.0
G16day23,31,18.7,-138.5,-58.7,609000.0
G16day23,31,18.7,107.0,-60.5,512000.0
G16day23,31,18.7,-26.0,-57.5,235000.0
G16day23,31,18.7,16.9,-61.0,64500.0
G16day23,31,18.7,-25.2,60.3,261000.0
G16day23,31,18.7,58.1,60.0,12200.0
G16day23,31,18.7,153.3,-58.4,20400.0
G16day23,31,18.7,-178.6,-53.1,11100.0
G16day24,31,19.1,-82.9,63.1,124000.0
G16day24,31,19.1,-166.9,-62.7,108000.0
G16day24,31,19.1,-84.7,-61.0,918000.0
G16day24,31,19.1,119.7,-58.3,1550000.0
G16day24,31,19.1,15.2,-54.0,134000.0
G16day24,31,19.1,86.8,48.2,42500.0
G16day25,31,19.6,-33.1,53.9,897000.0
G16day25,31,19.6,-139.0,-62.6,830000.0
G16day25,31,19.6,-61.8,-57.0,20800.0
G16day25,31,19.6,143.3,-58.9,972000.0
G16day25,31,19.6,-52.4,-62.1,75400.0
G16day25,31,19.6,27.4,-65.5,151000.0
G16day26,31,20.0,-49.6,54.5,325000.0
G16day26,31,20.0,67.3,-61.7,43200.0
G16day26,31,20.0,115.7,-60.3,19100.0
G16day26,31,20.0,-86.6,-56.9,454000.0
G16day26,31,20.0,-64.9,55.1,55500.0
G16day26,31,20.0,140.6,59.3,18900.0
G16day27,31,20.5,-23.4,57.5,103000.0
G16day27,31,20.5,121.4,-57.9,443000.0
G16day27,31,20.5,-21.6,-63.4,610000.0
G16day27,31,20.5,-108.3,-39.0,105000.0
G16day27,31,20.5,-88.1,-44.6,56000.0
G16day27,31,20.5,175.9,-60.0,13400.0
G16day27,31,20.5,-44.7,48.4,51400.0
G16day28,31,20.9,95.6,61.0,133000.0
G16day28,31,20.9,134.6,-59.4,1100000.0
G16day28,31,20.9,-170.5,-49.7,314000.0
G16day28,31,20.9,-98.7,-60.2,720000.0
G16day28,31,20.9,38.1,-62.1,290000.0
G16day29,31,21.3,33.2,-53.1,228000.0
G16day29,31,21.3,-55.1,-57.1,899000.0
G16day29,31,21.3,176.7,-59.2,170000.0
G16day29,31,21.3,121.7,-63.6,642000.0
G16day29,31,21.3,-123.1,-58.8,653000.0
G16day30,31,21.8,4.4,52.2,62700.0
G16day30,31,21.8,-68.8,-58.5,444000.0
G16day30,31,21.8,115.8,-62.9,1000000.0
G16day30,31,21.8,-127.0,-44.0,9600.0
G16day30,31,21.8,-47.7,-22.5,21600.0
G16day30,31,21.8,-10.1,-64.9,25800.0
G16day30,31,21.8,-60.8,61.1,91500.0
G16day31,31,22.2,-59.7,60.7,81000.0
G16day31,31,22.2,56.2,69.3,75900.0
G16day31,31,22.2,170.2,-62.8,341000.0
G16day31,31,22.2,-91.9,-43.8,51700.0
G16day31,31,22.2,-143.8,-57.6,22200.0
G16day31,31,22.2,-49.7,-23.3,85600.0
G16day32,31,22.6,-23.0,61.0,359000.0
G16day32,31,22.6,58.9,60.2,945000.0
G16day32,31,22.6,-166.5,-64.3,380000.0
G16day32,31,22.6,123.0,-56.5,751000.0
G16day32,31,22.6,-85.9,-62.0,195000.0
G16day32,31,22.6,-159.1,63.8,100000.0
G16day33,31,23.1,-22.7,45.8,79400.0
G16day33,31,23.1,140.1,-61.3,1100000.0
G16day33,31,23.1,-77.6,-61.8,59700.0
G16day33,31,23.1,-156.3,-56.6,266000.0
G16day33,31,23.1,-46.4,-59.3,22300.0
G16day33,31,23.1,-130.3,-54.2,24100.0
G17day01,31,23.6,-115.7,-58.1,412000.0
G17day01,31,23.6,154.9,-54.9,123000.0
G17day01,31,23.6,65.7,-61.3,17700.0
G17day01,31,23.6,5.1,-58.1,79700.0
G17day02,31,24.0,110.3,-58.6,1410000.0
G17day02,31,24.0,-166.4,-57.8,139000.0
G17day02,31,24.0,-28.4,61.7,331000.0
G17day02,31,24.0,-41.8,42.9,70900.0
G17day03,31,24.4,-39.8,-59.7,69900.0
G17day03,31,24.4,-3.5,-52.0,36300.0
G17day03,31,24.4,-150.4,-59.4,428000.0
G17day03,31,24.4,160.9,-61.7,262000.0
G17day03,31,24.4,-28.3,37.2,75700.0
G17day03,31,24.4,-42.9,62.1,245000.0
G17day03,31,24.4,105.0,-60.2,58700.0
G17day04,31,24.9,-1.4,-59.4,100000.0
G17day04,31,24.9,-105.0,-60.5,683000.0
G17day04,31,24.9,-25.6,53.1,200000.0
G17day04,31,24.9,3.7,49.2,36200.0
G17day04,31,24.9,169.1,61.2,75700.0
G17day05,31,25.3,-87.0,-58.7,1590000.0
G17day05,31,25.3,-159.2,-59.8,412000.0
G17day05,31,25.3,-135.9,60.1,103000.0
G17day06,31,25.6,138.0,-55.5,403000.0
G17day06,31,25.6,141.2,66.5,873000.0
G17day06,31,25.6,-160.2,-60.0,280000.0
G17day11,31,28.0,137.1,-54.0,262000.0
G17day11,31,28.0,155.3,-46.5,49500.0
G17day11,31,28.0,-147.1,-64.9,149000.0
G17day11,31,28.0,149.8,60.2,535000.0
G17day11,31,28.0,34.1,-51.8,132000.0
G17day12,31,28.3,23.3,-54.0,34700.0
G17day12,31,28.3,-57.7,-28.7,326000.0
G17day12,31,28.3,-36.3,58.2,752000.0
G17day12,31,28.3,164.2,59.1,446000.0
G17day13,31,28.8,-70.5,-49.6,23800.0
G17day13,31,28.8,-72.0,-60.6,94400.0
G17day13,31,28.8,-60.0,63.8,342000.0
G17day13,31,28.8,-154.2,64.6,62400.0
G17day13,31,28.8,-46.1,-59.2,79800.0
G17day14,31,29.2,121.2,-53.5,600000.0
G17day14,31,29.2,-102.0,-39.6,214000.0
G17day14,31,29.2,-31.1,47.8,973000.0
G17day14,31,29.2,163.2,56.3,940000.0
G17day15,31,29.6,148.1,-53.7,1180000.0
G17day15,31,29.6,-95.0,-35.1,13800.0
G17day15,31,29.6,-150.4,-43.4,47000.0
G17day15,31,29.6,-66.2,-40.2,72600.0
G17day15,31,29.6,-15.8,41.7,262000.0
G17day15,31,29.6,-53.3,47.1,139000.0
G17day15,31,29.6,-73.5,58.0,239000.0
G17day15,31,29.6,-155.4,54.4,1030000.0
G17day15,31,29.6,155.6,-42.6,283000.0
G17day15,31,29.6,-19.6,49.9,59400.0
G17day15,31,29.6,156.6,61.0,37700.0
G17day16,31,30.0,153.3,-52.6,1180000.0
G17day16,31,30.0,-113.5,-53.8,363000.0
G17day16,31,30.0,-13.2,-18.4,480000.0
G17day16,31,30.0,-156.4,41.7,288000.0
G17day17,31,30.5,147.7,-51.8,464000.0
G17day17,31,30.5,-55.6,-16.5,26900.0
G17day17,31,30.5,-34.3,-24.1,205000.0
G17day17,31,30.5,-22.2,58.2,30900.0
G17day18,31,30.9,-59.3,-13.7,75300.0
G17day18,31,30.9,-31.9,-13.2,415000.0
G17day18,31,30.9,-90.5,-41.9,116000.0
G17day18,31,30.9,-52.3,-44.2,25000.0
G17day19,31,31.3,-69.1,-54.4,143000.0
G17day19,31,31.3,123.4,-53.6,250000.0
G17day19,31,31.3,-31.1,-3.1,409000.0
G17day19,31,31.3,-55.2,-14.3,81900.0
G17day20,31,31.8,132.3,-56.2,517000.0
G17day20,31,31.8,-161.1,-57.9,626000.0
G17day20,31,31.8,-105.1,-38.2,184000.0
G17day20,31,31.8,-84.5,-50.9,270000.0
G17day20,31,31.8,3.0,-45.3,131000.0
G17day20,31,31.8,-69.1,-55.0,95600.0
G17day21,31,32.2,143.5,-54.9,364000.0
G17day21,31,32.2,-146.5,-53.8,279000.0
G17day21,31,32.2,-64.5,-31.3,303000.0
G17day21,31,32.2,-13.9,-34.6,193000.0
G17day21,31,32.2,35.0,-49.6,452000.0
G17day22,31,32.6,-47.6,-20.7,630000.0
G17day22,31,32.6,39.0,-53.4,120000.0
G17day22,31,32.6,-15.9,-34.4,131000.0
G17day23,31,33.0,-40.8,-21.6,626000.0
G17day23,31,33.0,-178.0,55.6,62500.0
G17day23,31,33.0,37.5,-54.2,85800.0
G17day24,31,33.5,-30.7,-19.3,1180000.0
G17day24,31,33.5,-59.5,-44.2,566000.0
G17day24,31,33.5,-60.7,-13.1,46200.0
G17day25,31,33.9,142.7,-30.7,31300.0
G17day25,31,33.9,-68.2,-53.0,76100.0
G17day25,31,33.9,-30.4,-23.0,557000.0
G17day25,31,33.9,-79.3,-56.6,33400.0
G17day25,31,33.9,-54.8,-14.3,63600.0
G17day26,31,34.3,-26.6,-9.3,408000.0
G17day26,31,34.3,38.0,-44.1,19900.0
G17day26,31,34.3,-62.1,-51.7,215000.0
G17day26,31,34.3,-51.9,-14.6,49000.0
G17day27,31,34.8,41.9,-42.5,25900.0
G17day27,31,34.8,38.1,-56.3,34700.0
G17day27,31,34.8,-45.1,-18.7,315000.0
G17day28,31,35.2,137.9,67.8,186000.0
G17day28,31,35.2,-133.9,63.8,135000.0
G17day28,31,35.2,-75.4,65.2,19700.0
G17day29,31,35.6,52.1,-34.3,31200.0
G17day29,31,35.6,154.5,66.2,392000.0
G17day29,31,35.6,-107.2,64.0,166000.0
G17day29,31,35.6,-64.0,62.1,519000.0
G17day29,31,35.6,-134.7,63.9,66900.0
G17day30,31,36.1,145.6,-51.7,359000.0
G17day30,31,36.1,147.3,-40.7,13300.0
G17day30,31,36.1,-62.2,-50.3,243000.0
G17day30,31,36.1,-104.9,59.4,193000.0
G17day30,31,36.1,-50.0,54.5,842000.0
G17day30,31,36.1,-157.3,58.5,1180000.0
G17day31,31,36.5,147.0,-52.5,57600.0
G17day31,31,36.5,-53.8,-30.5,64000.0
G17day31,31,36.5,37.1,-48.8,325000.0
G17day31,31,36.5,-24.0,52.0,835000.0
G17day31,31,36.5,-137.1,56.2,1410000.0
G17day31,31,36.5,-47.1,-44.9,284000.0
G17day32,31,36.9,-22.7,-22.3,164000.0
G17day32,31,36.9,-97.0,-52.8,335000.0
G17day32,31,36.9,-47.1,-46.3,417000.0
G17day32,31,36.9,-52.5,-30.2,52200.0
G18day01,31,37.3,-70.1,-51.3,21200.0
G18day01,31,37.3,130.9,-52.6,88900.0
G18day01,31,37.3,72.5,-52.5,89700.0
G18day02,31,37.7,-48.7,55.9,55700.0
G18day02,31,37.7,-69.3,-43.9,63300.0
G18day02,31,37.7,-90.6,-53.2,5760.0
G18day03,31,38.2,-63.3,-50.1,40900.0
G18day04,31,38.6,-71.3,-39.9,580000.0
G18day04,31,38.6,-123.6,-49.7,532000.0
G18day05,31,39.0,-51.8,-21.2,697000.0
G18day05,31,39.0,-82.6,-22.2,235000.0
G18day05,31,39.0,-65.6,-47.1,37600.0
G18day06,31,39.4,-78.9,66.5,112000.0
G18day06,31,39.4,-51.1,-19.7,857000.0
G18day06,31,39.4,-73.9,-44.2,71900.0
G18day06,31,39.4,-22.1,-17.2,518000.0
G18day06,31,39.4,152.9,-38.2,589000.0
G18day07,31,39.8,-67.5,62.9,90800.0
G18day07,31,39.8,153.9,-35.6,546000.0
G18day07,31,39.8,-44.4,-22.4,692000.0
G18day07,31,39.8,-160.7,-40.2,96600.0
G18day08,31,40.3,-60.1,61.2,167000.0
G18day08,31,40.3,152.5,-20.3,638000.0
G18day08,31,40.3,-125.2,-48.6,197000.0
G18day08,31,40.3,-64.2,-33.9,304000.0
G18day08,31,40.3,-68.8,-11.7,133000.0
G18day08,31,40.3,-28.6,43.9,54800.0
G18day09,31,40.7,166.7,68.1,153000.0
G18day09,31,40.7,-68.4,57.1,198000.0
G18day09,31,40.7,160.2,-39.4,218000.0
G18day09,31,40.7,-62.5,-23.1,60600.0
G18day09,31,40.7,-70.5,-50.6,212000.0
G18day09,31,40.7,168.9,-54.7,58800.0
G18day09,31,40.7,-62.5,-13.0,39400.0
G18day10,31,41.1,133.1,56.4,441000.0
G18day10,31,41.1,-53.4,-35.4,265000.0
G18day10,31,41.1,66.8,-31.7,19600.0
G18day10,31,41.1,-54.7,-14.6,64700.0
G18day10,31,41.1,45.0,-47.7,70700.0
G18day10,31,41.1,66.5,-32.0,12500.0
G18day11,31,41.5,173.7,-41.1,126000.0
G18day11,31,41.5,-60.3,-37.4,32100.0
G18day12,31,42.0,-63.8,60.3,178000.0
G18day12,31,42.0,151.5,-47.9,76300.0
G18day12,31,42.0,129.8,-49.4,64900.0
G18day12,31,42.0,48.2,-39.1,10900.0
G18day12,31,42.0,-15.7,-13.7,154000.0
G18day13,31,42.3,147.5,-40.5,40200.0
G18day13,31,42.3,173.7,-41.5,72700.0
G18day13,31,42.3,-17.0,-13.4,224000.0
G18day13,31,42.3,-51.6,-38.2,290000.0
G18day13,31,42.3,-99.7,-52.0,211000.0
G18day13,31,42.3,-177.5,-53.4,30900.0
G18day14,31,42.8,-113.4,74.9,69500.0
G18day14,31,42.8,52.0,-37.9,4970.0
